classnum blue green red nir swir1 swir2 NDVI MNDWI BAI BUI BSI TCG TCW TCB NDMI LAI EVI AWEI_sh BAEI NDSI SAVI NBR sdev edev bcdev BS_PC_10 PV_PC_10 NPV_PC_10 BS_PC_50 PV_PC_50 NPV_PC_50 BS_PC_90 PV_PC_90 NPV_PC_90 chirps1 chirps2 chirps x_coord y_coord binary_class
228.0 2363.5 3259.0 3546.0 3010.0 1112.0 678.5 -0.008206 0.478832 7.697169000000001 -0.45826000000000006 -0.07257000000000001 -0.035955 0.11104000000000001 0.57785 0.5194840000000001 -0.149775 -0.008782 0.29545 1.524386 0.478832 -0.007499 0.666479 0.0065 0.188084 0.13839100000000001 0.0 4.0 53.5 0.0 21.0 75.0 0.0 34.5 93.0 193.409088 251.761948 445.17840599999994 670635.0 -3906000.0 0
228.0 759.0 1005.5 1091.0 1364.0 1064.5 624.5 0.108605 -0.01803 169.867041 -0.216173 0.010839 0.0034100000000000003 -0.033387 0.215504 0.111299 0.08341699999999999 0.055671000000000005 -0.043588 1.954641 -0.01803 0.054310000000000004 0.363983 0.049148000000000004 0.113197 0.185686 0.0 0.0 65.5 15.0 2.0 80.5 32.0 6.0 96.0 194.91601599999998 252.91621400000002 447.83648700000003 671400.0 -3906750.0 0
228.0 1218.5 1764.0 2123.0 2011.5 663.5 410.0 -0.021526 0.554435 32.194027 -0.385386 -0.033713 -0.026373 0.076389 0.341578 0.530564 -0.186229 -0.018858 0.2187 1.980203 0.554435 -0.017581 0.654755 0.012431000000000001 0.20126 0.264802 0.0 0.0 33.5 0.0 11.0 78.0 0.0 22.0 91.0 190.842422 247.943604 438.78271500000005 667665.0 -3906600.0 0
112.0 395.0 621.0 686.0 1802.0 2157.0 1412.0 0.44336099999999995 -0.550713 64.691213 -0.355488 0.128103 0.065204 -0.169007 0.20982699999999999 -0.085859 0.659766 0.214971 -0.4331 1.329718 -0.550713 0.223311 0.12278599999999999 0.000883 0.018288 0.02652 4.0 34.0 45.0 9.0 39.0 49.0 15.0 43.0 57.0 187.057617 249.09825099999998 436.13058499999994 682350.0 -3906630.0 0
216.0 1304.0 2538.0 3432.0 4468.0 5950.5 5273.5 0.134252 -0.40231999999999996 4.779729 0.004726 0.236682 0.01886 -0.49658500000000005 0.641177 -0.140618 0.263914 0.10555899999999999 -0.9297 0.752205 -0.40231999999999996 0.12341700000000001 -0.084199 0.000251 0.037695 0.015155000000000002 63.5 0.0 0.0 87.5 2.0 8.0 96.0 8.0 34.0 193.754639 252.000488 445.738312 673035.0 -3906090.0 0
112.0 441.0 695.0 777.0 1935.5 2296.0 1525.0 0.42983599999999994 -0.537786 54.254388 -0.349914 0.124928 0.067277 -0.178869 0.228669 -0.08191 0.675806 0.21940500000000002 -0.45585 1.261477 -0.537786 0.22682600000000003 0.12223900000000001 0.000659 0.018162 0.024436000000000003 5.0 35.0 44.0 11.0 38.0 49.0 18.0 42.0 56.0 187.843094 247.507721 435.50408899999996 681150.0 -3906060.0 0
216.0 1365.0 2558.5 3416.5 4540.0 5949.5 5308.0 0.1395 -0.398555 4.647006 -0.003159 0.228134 0.018044 -0.494704 0.648512 -0.133857 0.288627 0.11239 -0.932525 0.7583840000000001 -0.398555 0.12869 -0.078297 0.000319 0.040971 0.017757 52.5 1.0 0.0 88.0 3.0 5.0 95.0 7.0 41.0 192.97374 251.82312000000002 444.79345700000005 672885.0 -3905355.0 0
216.0 1389.0 2589.0 3450.0 4651.0 6200.0 5647.0 0.144352 -0.411103 4.457205 -0.0009689999999999999 0.232548 0.020018 -0.5268010000000001 0.658882 -0.144566 0.30745100000000003 0.117593 -0.976775 0.7348819999999999 -0.411103 0.133985 -0.093769 0.00021 0.034593 0.013696000000000002 83.0 0.0 0.0 95.0 2.0 0.0 98.0 6.0 10.0 194.237885 251.493134 445.74713099999997 673965.0 -3907080.0 0
112.0 368.0 592.0 651.0 1809.0 2038.0 1280.0 0.469013 -0.5492630000000001 63.229351 -0.406298 0.10668499999999999 0.069629 -0.154943 0.20657199999999998 -0.059963 0.682723 0.22131599999999998 -0.42565 1.388448 -0.5492630000000001 0.230845 0.16930499999999998 0.000743 0.017612 0.026081 3.0 37.0 45.0 7.0 41.0 49.0 13.0 45.0 55.0 186.82913200000002 247.891464 434.72699000000006 681735.0 -3905550.0 0
112.0 335.0 553.0 602.0 1816.5 1909.0 1160.0 0.501768 -0.54953 61.400271 -0.47572200000000003 0.078069 0.07601799999999999 -0.140993 0.200567 -0.026264 0.727014 0.233558 -0.41526199999999996 1.461135 -0.54953 0.243905 0.217768 0.001137 0.020128999999999998 0.030135000000000002 3.0 40.0 43.0 7.0 44.0 47.0 11.5 48.0 54.0 187.161987 248.761322 435.79934699999995 681975.0 -3906405.0 0
112.0 356.0 573.0 618.0 1853.0 1915.0 1192.0 0.49686099999999994 -0.538148 58.564432999999994 -0.46793199999999996 0.072575 0.075899 -0.142468 0.204719 -0.022187000000000002 0.739718 0.23706999999999998 -0.417625 1.453517 -0.538148 0.245177 0.210125 0.001011 0.019637 0.029358999999999996 3.0 40.0 41.0 8.0 44.0 46.0 20.0 47.0 54.0 187.78421 248.358871 436.115417 681375.0 -3906750.0 0
215.0 984.5 1565.0 1784.5 3243.0 3451.0 2443.5 0.288777 -0.384521 13.301101999999998 -0.250156 0.108997 0.07401 -0.243946 0.42261899999999997 -0.038639 0.670136 0.217838 -0.5869 0.9534290000000001 -0.384521 0.216583 0.141324 0.001562 0.048985 0.034848000000000004 12.0 19.0 27.0 28.0 26.0 44.0 42.0 41.0 57.0 200.836517 250.516113 451.512604 669705.0 -3922065.0 0
112.0 362.0 617.5 707.0 2013.0 2086.0 1263.0 0.482167 -0.545788 47.724986 -0.462821 0.079713 0.08333600000000001 -0.151323 0.224733 -0.018090000000000002 0.754117 0.24105 -0.457875 1.370695 -0.545788 0.253508 0.22735100000000003 0.000745 0.021666 0.030843000000000002 4.0 40.0 43.0 7.0 44.0 47.0 12.0 48.0 51.0 181.957138 253.524033 435.46325700000006 692655.0 -3906870.0 0
112.0 407.0 681.0 788.0 2192.0 2185.0 1328.0 0.47056800000000004 -0.527664 38.745979 -0.46671899999999994 0.06919199999999999 0.089321 -0.15723199999999998 0.24253200000000003 -0.004136 0.794358 0.252172 -0.481725 1.319179 -0.527664 0.26210100000000003 0.24379800000000001 0.001411 0.025216 0.033108 3.0 39.0 41.0 8.0 44.0 46.0 13.0 50.0 54.0 181.950638 253.931442 435.87649500000003 693420.0 -3906285.0 0
228.0 1136.0 1653.0 1877.0 2739.0 1745.5 916.0 0.183772 -0.019652 18.863648 -0.427069 -0.040924 0.051441999999999995 -0.035017 0.3833 0.232557 0.409736 0.14586400000000002 -0.17288699999999999 1.437178 -0.019652 0.13718699999999998 0.507727 0.007305 0.13830499999999998 0.15051099999999998 0.0 4.0 76.0 0.0 10.5 85.5 0.0 22.0 94.0 201.334076 249.92610200000001 451.249939 662235.0 -3921855.0 0
112.0 388.0 658.0 766.0 2154.5 2134.0 1315.5 0.474818 -0.527088 40.420094 -0.478617 0.065787 0.088947 -0.152607 0.237842 0.005037 0.7889689999999999 0.250683 -0.47075 1.3444459999999998 -0.527088 0.261853 0.242727 0.001193 0.025738999999999998 0.032975 4.0 41.0 40.0 8.0 44.0 45.0 13.0 49.0 52.0 182.532898 255.15354900000003 437.678497 694185.0 -3906540.0 0
112.0 395.0 662.0 759.0 2052.0 2283.0 1413.0 0.455516 -0.54562 46.001863 -0.40037399999999995 0.11119000000000001 0.079047 -0.17091099999999998 0.233542 -0.054554 0.728503 0.23396999999999998 -0.477 1.277279 -0.54562 0.245718 0.183206 0.000848 0.022557 0.030085 2.0 39.0 43.0 7.0 43.0 48.0 11.0 48.0 55.0 182.125336 254.50317400000003 436.62872300000004 695175.0 -3905670.0 0
216.0 1734.0 2813.0 3438.0 4473.0 5613.0 4341.0 0.12589 -0.330988 4.791414 -0.0172 0.185155 0.012705 -0.403429 0.673104 -0.11078699999999998 0.28731 0.112026 -0.736825 0.7653449999999999 -0.330988 0.115158 0.016738 0.000269 0.051157999999999995 0.023372999999999998 6.0 0.0 50.0 35.0 0.0 63.0 47.0 3.0 90.0 192.446121 252.35430899999997 444.80069000000003 647865.0 -3920505.0 0
228.0 1410.0 2007.0 2291.0 3248.0 2155.0 978.0 0.162129 -0.037344 11.575503999999999 -0.365872 -0.022516 0.049817 -0.042511 0.47466 0.19533299999999998 0.397022 0.14235 -0.190875 1.267551 -0.037344 0.130608 0.534629 0.002278 0.07996 0.07270800000000001 0.0 4.0 78.0 0.0 11.0 87.0 0.0 19.0 95.0 201.391846 249.988815 451.378784 661935.0 -3922335.0 0
111.0 551.0 864.0 957.5 2683.5 2786.5 1655.0 0.48144799999999993 -0.528404 22.998556 -0.46821899999999994 0.069733 0.110519 -0.199477 0.303029 -0.017056 0.996002 0.30790500000000004 -0.595762 1.081353 -0.528404 0.30512100000000003 0.24194000000000002 0.019172 0.107744 0.11187000000000001 1.0 22.0 20.0 9.0 38.0 46.0 16.0 74.0 63.0 200.201447 250.528625 450.735107 669195.0 -3922965.0 1
228.0 828.5 1176.0 1274.5 1637.0 966.0 581.0 0.12026500000000001 0.07672799999999999 89.297986 -0.375327 -0.044634 0.011124 -0.010198 0.24579 0.26179 0.120775 0.065996 -0.03855 2.012797 0.07672799999999999 0.065149 0.47335900000000003 0.011508 0.114471 0.232181 0.0 0.0 80.5 0.0 2.5 98.0 0.0 15.5 99.0 200.930969 250.098602 451.03302 662280.0 -3922755.0 0
111.0 525.0 830.0 902.0 3139.0 2754.0 1610.0 0.5497270000000001 -0.531191 15.488601000000001 -0.6076550000000001 0.004573 0.145822 -0.188935 0.326315 0.058923 1.250089 0.378134 -0.666025 1.089872 -0.531191 0.365734 0.31708400000000003 0.020534 0.14688099999999998 0.140242 1.0 30.0 16.0 15.0 55.0 28.0 28.0 78.0 45.0 200.128799 250.447662 450.570038 662310.0 -3924480.0 1
112.0 488.0 764.0 892.0 2190.0 2729.0 1682.0 0.4155 -0.561516 39.183034 -0.30846599999999996 0.14924300000000001 0.075028 -0.20932800000000001 0.26283 -0.107617 0.724213 0.23278400000000002 -0.53915 1.1133030000000002 -0.561516 0.238941 0.129104 0.00122 0.033392000000000005 0.04018 0.0 36.0 38.0 6.0 41.0 51.0 12.0 56.0 57.0 198.520401 250.40167200000002 448.928772 665910.0 -3921735.0 0
112.0 419.0 645.0 703.0 1873.0 2250.0 1478.0 0.449679 -0.5562060000000001 58.284403000000005 -0.351142 0.131195 0.067074 -0.178528 0.218552 -0.096971 0.691429 0.223723 -0.4507 1.279909 -0.5562060000000001 0.230106 0.11303900000000001 0.000547 0.019864 0.027500999999999998 3.0 37.0 44.0 9.0 41.0 49.0 13.0 45.0 56.0 197.813431 250.43183900000002 448.23611500000004 666795.0 -3923535.0 0
112.0 427.0 676.0 740.0 2077.0 2182.0 1413.0 0.46724899999999997 -0.5241640000000001 44.520228 -0.438234 0.081457 0.080319 -0.16431700000000002 0.233172 -0.028714999999999997 0.77468 0.24673299999999998 -0.460325 1.311268 -0.5241640000000001 0.252863 0.183121 0.0010869999999999999 0.024681 0.032274000000000004 4.0 40.0 38.0 10.0 43.0 43.0 17.0 48.0 52.0 197.904846 250.38945 448.291992 665655.0 -3923985.0 0
112.0 485.0 745.0 834.0 2070.0 2221.5 1382.0 0.41955699999999996 -0.51118 45.776751000000004 -0.37044299999999997 0.096307 0.06941900000000001 -0.16001600000000002 0.24428899999999998 -0.043927999999999995 0.685764 0.22215700000000002 -0.443675 1.294737 -0.51118 0.22709400000000002 0.186876 0.0011300000000000001 0.028535 0.037727 3.0 33.0 42.0 9.0 38.0 49.0 17.0 46.0 56.0 199.974518 250.09188799999998 450.028076 663735.0 -3919530.0 0
112.0 380.0 599.0 653.0 1775.0 2222.0 1432.0 0.45943599999999996 -0.575202 66.712876 -0.33943 0.148293 0.06373200000000001 -0.177459 0.20723899999999998 -0.11818900000000002 0.663667 0.216049 -0.447025 1.295099 -0.575202 0.224029 0.09869299999999999 0.00041 0.016349000000000002 0.023694999999999997 1.0 38.0 47.0 6.0 41.0 52.0 10.0 45.0 57.0 197.407654 250.451645 447.85022000000004 666735.0 -3924615.0 0
112.0 390.0 622.0 670.0 1980.5 2030.5 1284.0 0.489925 -0.527421 49.607776 -0.480274 0.064467 0.081775 -0.150423 0.218129 -0.009727 0.783885 0.249277 -0.437213 1.385184 -0.527421 0.25579 0.21343600000000001 0.001577 0.025892000000000002 0.034539 4.0 41.0 38.0 9.0 45.0 43.0 15.0 49.0 53.0 198.253204 250.47372400000003 448.730469 667050.0 -3923640.0 0
112.0 385.0 623.0 674.0 2133.0 1928.0 1167.0 0.51576 -0.508085 40.796794 -0.5657310000000001 0.017585 0.095069 -0.133159 0.225825 0.050496 0.868281 0.272604 -0.440825 1.441769 -0.508085 0.27863499999999997 0.29449000000000003 0.002385 0.031879000000000005 0.042239 3.0 43.0 37.0 8.0 48.0 42.0 13.0 52.0 51.0 197.966095 250.381485 448.34619100000003 665805.0 -3923550.0 0
112.0 458.5 777.0 893.0 2298.0 2394.5 1550.0 0.44146899999999994 -0.507305 34.349517999999996 -0.427212 0.08463 0.08694400000000001 -0.17471 0.263556 -0.016617 0.780979 0.24847399999999997 -0.498213 1.229633 -0.507305 0.258646 0.199272 0.0015810000000000002 0.035905 0.042515 6.0 37.0 35.5 14.0 42.0 42.0 22.0 47.0 51.0 193.353195 256.991669 450.344482 691725.0 -3921510.0 0
111.0 550.0 887.5 980.0 2979.0 3057.0 1924.0 0.503694 -0.5530609999999999 17.617839 -0.486605 0.06765299999999999 0.125861 -0.228771 0.32311999999999996 -0.015772 1.109032 0.339147 -0.677212 1.009619 -0.5530609999999999 0.333978 0.210356 0.0061920000000000005 0.065808 0.063012 6.0 37.0 17.0 15.0 51.0 29.0 26.0 73.0 39.0 197.798126 250.415817 448.217621 665265.0 -3924615.0 1
228.0 783.0 1123.0 1283.0 1662.5 746.5 458.0 0.133176 0.20671799999999999 83.982688 -0.5421279999999999 -0.099975 0.020258 0.013861000000000002 0.240209 0.395069 0.153326 0.07499299999999999 -0.016887 2.29102 0.20671799999999999 0.075821 0.571004 0.0222 0.181693 0.39557 0.0 0.0 36.0 0.0 4.0 95.0 16.5 34.0 98.0 197.469604 249.60417200000003 447.074646 656865.0 -3924735.0 0
228.0 710.0 1142.0 1251.0 1776.0 1425.0 870.0 0.175301 -0.10843399999999999 68.243315 -0.402833 -0.008515 0.021633000000000003 -0.059058000000000006 0.25506 0.121951 0.23889899999999997 0.09864500000000001 -0.13765 1.656427 -0.10843399999999999 0.096762 0.385069 0.010317 0.097437 0.16819800000000001 0.0 7.0 54.0 0.0 12.0 81.0 15.0 19.0 90.0 197.014038 250.18219 447.199463 655545.0 -3923295.0 0
112.0 327.0 606.0 674.0 2647.0 1869.0 1041.0 0.600358 -0.506935 23.091648 -0.7829189999999999 -0.081808 0.143049 -0.11528499999999998 0.254063 0.173408 1.164332 0.354431 -0.51515 1.47499 -0.506935 0.361487 0.44285699999999995 0.002419 0.036014 0.051682000000000006 2.0 48.0 28.0 5.0 56.0 37.0 14.0 63.0 42.0 193.815842 256.591217 450.39874299999997 690225.0 -3921555.0 0
112.0 360.0 602.0 679.0 2042.0 2060.0 1224.0 0.500761 -0.5448069999999999 45.740946 -0.49690500000000004 0.063856 0.088439 -0.147901 0.222728 -0.004744 0.8043899999999999 0.254945 -0.460275 1.377486 -0.5448069999999999 0.26602600000000004 0.25404699999999997 0.001109 0.020128999999999998 0.027624 2.0 40.0 39.0 6.0 46.0 45.0 16.0 51.0 53.0 187.035355 254.915878 441.945557 699630.0 -3924255.0 0
112.0 399.0 637.0 689.0 2071.0 1922.0 1212.0 0.492571 -0.495425 44.009726 -0.5247609999999999 0.0327 0.085713 -0.13661700000000002 0.223746 0.033882 0.8028350000000001 0.254515 -0.426725 1.440108 -0.495425 0.25999 0.255733 0.0013130000000000001 0.023668 0.032527999999999994 6.0 40.0 33.0 12.0 44.0 41.0 20.0 49.0 51.0 199.082428 249.48031600000002 448.574188 673065.0 -3924180.0 0
112.0 455.0 776.0 888.0 2467.0 2556.0 1647.0 0.47356800000000004 -0.5349659999999999 28.541875 -0.45888199999999996 0.080169 0.10028200000000001 -0.1908 0.273192 -0.016922 0.8861040000000001 0.27753 -0.55425 1.164535 -0.5349659999999999 0.286067 0.201928 0.000553 0.027368 0.032772 6.0 43.0 32.0 12.0 46.0 40.0 21.0 52.0 44.0 189.533707 257.091248 446.63559000000004 697140.0 -3924660.0 0
112.0 408.0 705.0 865.5 2362.5 2446.0 1524.0 0.46506099999999995 -0.54581 31.864078999999997 -0.45231400000000005 0.083104 0.09643600000000001 -0.179117 0.262596 -0.013538999999999999 0.823189 0.260141 -0.538687 1.224812 -0.54581 0.27365500000000004 0.21860900000000003 0.001294 0.032332 0.037472000000000005 5.0 39.0 35.0 9.0 43.0 44.0 21.0 50.0 51.0 187.508102 255.492599 442.99884000000003 699045.0 -3924495.0 0
112.0 414.0 624.0 689.0 1696.0 2344.5 1553.0 0.417914 -0.577638 77.251965 -0.256513 0.180092 0.053359000000000004 -0.191496 0.20688299999999998 -0.160617 0.591869 0.196205 -0.446238 1.242903 -0.577638 0.202735 0.044469 0.00043 0.020784 0.031164999999999998 2.0 32.0 50.0 7.0 35.0 56.0 12.0 41.0 61.0 197.145905 257.772156 454.93679800000007 689010.0 -3925110.0 0
112.0 431.0 662.0 731.0 1877.0 2310.0 1476.0 0.43938299999999997 -0.543744 58.21951899999999 -0.351733 0.12708 0.068053 -0.177829 0.220406 -0.088341 0.685027 0.221953 -0.4523 1.257011 -0.543744 0.228854 0.13000799999999998 0.000522 0.016578 0.021743000000000002 4.0 36.0 43.0 9.0 40.0 49.0 15.0 44.0 56.0 198.897583 249.395996 448.30368 673095.0 -3924165.0 0
112.0 534.0 907.5 1120.5 2522.5 3117.5 2047.0 0.38897 -0.549458 26.810557 -0.304805 0.150058 0.085356 -0.241215 0.30538200000000004 -0.089851 0.7343810000000001 0.235594 -0.618563 1.022635 -0.549458 0.249723 0.108715 0.000962 0.041306 0.040887 7.0 33.0 32.0 14.0 37.5 46.0 23.0 51.0 54.0 188.12252800000002 256.29162599999995 444.416321 698370.0 -3924570.0 0
112.0 453.0 749.5 862.0 2601.0 2269.5 1399.0 0.496316 -0.47733100000000006 24.857820999999998 -0.5762109999999999 0.012901 0.11614100000000001 -0.155298 0.278432 0.067753 0.9771129999999999 0.302685 -0.51405 1.275407 -0.47733100000000006 0.308023 0.29832800000000004 0.001906 0.034241 0.04356 2.0 39.5 27.0 11.5 48.0 37.0 23.5 55.0 45.0 189.756439 255.64497400000002 445.401428 696195.0 -3921120.0 0
112.0 358.0 603.0 671.0 2027.0 2025.0 1246.0 0.498404 -0.5385800000000001 46.646099 -0.49267799999999995 0.066482 0.086103 -0.148267 0.22005100000000002 -0.0054789999999999995 0.787442 0.25026 -0.451125 1.3967829999999999 -0.5385800000000001 0.261331 0.234519 0.001066 0.023719 0.032046 3.0 41.0 38.0 8.0 45.0 44.0 17.0 49.0 53.0 194.37915 257.792145 452.071014 692790.0 -3924480.0 0
112.0 334.0 556.0 606.0 1841.0 1957.0 1188.0 0.5034069999999999 -0.556245 59.023515 -0.470254 0.083469 0.07749600000000001 -0.145478 0.203078 -0.031854 0.739103 0.2369 -0.42645 1.434279 -0.556245 0.247494 0.21341300000000002 0.000901 0.019045 0.028526999999999997 2.0 41.0 43.0 6.0 45.0 47.0 13.0 48.0 53.0 193.7771 258.272491 452.006897 693645.0 -3924585.0 0
112.0 366.0 600.0 664.5 1881.5 2127.5 1318.0 0.48024799999999995 -0.562192 57.015664 -0.420763 0.10645999999999999 0.0751 -0.160841 0.214029 -0.059628 0.7214470000000001 0.23201999999999998 -0.449538 1.341835 -0.562192 0.242025 0.180195 0.000691 0.017616 0.025124 1.0 40.0 44.0 5.0 44.0 49.0 13.0 47.0 54.0 192.275925 257.574463 449.83966100000004 694755.0 -3923925.0 0
112.0 447.0 734.0 849.0 2228.0 2587.0 1670.0 0.44699700000000003 -0.559034 37.493276 -0.360676 0.128099 0.081746 -0.20155399999999998 0.25737 -0.078687 0.767373 0.244713 -0.5341 1.158166 -0.559034 0.253872 0.135711 0.0006490000000000001 0.020174 0.024327 5.0 39.0 38.0 9.0 42.5 47.0 16.0 49.0 52.0 190.782669 257.231781 447.997772 696015.0 -3923940.0 0
112.0 279.0 472.5 504.0 1689.0 1712.5 1009.5 0.539072 -0.566858 69.730655 -0.534821 0.057344000000000006 0.077269 -0.12478800000000001 0.18015799999999998 -0.0039299999999999995 0.732169 0.234983 -0.388238 1.600768 -0.566858 0.247592 0.256119 0.001183 0.018872999999999997 0.031007999999999997 2.0 43.0 42.0 5.0 47.0 46.0 14.0 50.0 52.0 194.23062099999999 258.271973 452.455841 693240.0 -3924375.0 0
112.0 522.0 845.0 948.5 2361.5 2685.0 1868.5 0.42288400000000004 -0.51695 32.161196999999994 -0.353935 0.11718900000000002 0.07981 -0.211488 0.27444 -0.066085 0.773588 0.24643099999999998 -0.537062 1.1192090000000001 -0.51695 0.251159 0.111824 0.00044100000000000004 0.025885000000000002 0.029845999999999998 11.0 37.0 32.0 19.0 40.0 40.0 27.0 44.0 46.0 190.476318 257.386475 447.88143899999994 696030.0 -3924540.0 0
112.0 427.0 715.0 814.0 2201.0 2300.0 1558.0 0.45894399999999996 -0.524113 38.437146000000006 -0.43586 0.086213 0.084768 -0.17558800000000002 0.245784 -0.022712 0.78015 0.248245 -0.491025 1.2657180000000001 -0.524113 0.25859499999999996 0.170535 0.00044500000000000003 0.023843 0.031441000000000004 8.0 39.0 38.0 15.0 42.0 42.0 21.0 45.0 48.0 192.209702 258.026459 450.247009 695100.0 -3924840.0 0
112.0 389.0 660.0 752.5 2168.5 2161.5 1436.0 0.486407 -0.532629 39.648815 -0.486688 0.06402100000000001 0.08882000000000001 -0.162351 0.236114 0.001628 0.814099 0.257628 -0.48021199999999997 1.330375 -0.532629 0.267648 0.202828 0.00047599999999999997 0.024212 0.032449 7.0 41.0 38.0 13.0 43.0 43.0 19.0 47.0 47.0 191.65820300000001 257.797058 449.44104000000004 695370.0 -3924675.0 0
112.0 386.0 651.0 734.0 2059.0 2189.0 1437.0 0.473178 -0.540296 45.572433000000004 -0.438459 0.090771 0.081509 -0.16684000000000002 0.22930100000000003 -0.032149000000000004 0.760583 0.242837 -0.470975 1.3144959999999999 -0.540296 0.253913 0.17868 0.000489 0.022584 0.030777 6.0 40.0 40.0 12.0 43.0 45.0 17.0 46.0 49.0 192.782837 258.270721 451.07092300000005 695070.0 -3924990.0 0
216.0 1665.0 2780.0 3401.5 4448.5 5513.5 4323.0 0.126563 -0.331375 4.824395 -0.021695 0.188392 0.014312 -0.404303 0.669407 -0.10529300000000001 0.294937 0.11413399999999999 -0.745712 0.775562 -0.331375 0.117228 0.015161 0.00041799999999999997 0.05749 0.026477999999999998 8.5 0.0 44.0 40.0 0.0 56.5 53.5 4.0 89.5 192.114471 251.52264399999999 443.64312699999994 648345.0 -3919590.0 0
112.0 450.0 761.0 872.0 2196.0 2505.0 1715.0 0.430879 -0.530792 39.014357000000004 -0.363124 0.12371199999999999 0.077173 -0.196235 0.253831 -0.066623 0.725233 0.233066 -0.51215 1.187814 -0.530792 0.244407 0.12146300000000002 0.000516 0.027538999999999998 0.034939 7.0 36.0 40.0 16.0 39.0 44.0 22.0 44.0 50.0 190.992538 257.788696 448.76220700000005 696045.0 -3925125.0 0
216.0 1520.0 2551.0 3140.0 4208.0 5162.0 4072.0 0.14078800000000002 -0.339945 5.7791690000000004 -0.028995 0.184057 0.022686 -0.379934 0.6167560000000001 -0.10835399999999999 0.326495 0.122857 -0.71725 0.7930189999999999 -0.339945 0.127333 0.012123 0.00039 0.05740599999999999 0.028702 21.0 0.0 37.0 45.0 0.0 49.0 57.0 5.0 74.0 192.116928 251.65657000000002 443.77484100000004 647490.0 -3919125.0 0
111.0 677.0 1058.0 1237.0 2913.0 3540.0 2287.0 0.399796 -0.541521 18.448224 -0.294047 0.147094 0.093946 -0.271502 0.35132800000000003 -0.10579200000000001 0.8614780000000001 0.27072399999999996 -0.695475 0.922444 -0.541521 0.270894 0.111625 0.003795 0.070118 0.057002 7.0 22.0 24.0 20.0 33.0 41.0 29.0 59.0 53.0 200.74610900000002 249.44656400000002 450.265747 662565.0 -3919605.0 1
228.0 850.0 1287.0 1167.0 1042.0 672.0 433.0 -0.060109 0.313265 439.744069 -0.15368199999999999 -0.014231 -0.03147 0.009868 0.208585 0.21393600000000002 -0.220563 -0.028348 0.139775 2.125 0.313265 -0.027514999999999998 0.41724399999999995 0.046388 0.12373699999999999 0.34678600000000004 0.0 0.0 98.0 0.0 0.0 100.0 0.0 1.0 100.0 197.597717 246.434769 444.017761 658035.0 -3917565.0 0
216.0 1818.0 3041.0 3757.0 4701.0 6062.5 4807.0 0.111772 -0.342445 4.12214 0.011115 0.2002 0.0026969999999999997 -0.44928900000000005 0.720392 -0.129215 0.250931 0.101971 -0.795263 0.7399939999999999 -0.342445 0.104913 -0.019457 0.000244 0.057101 0.023724000000000002 12.0 0.0 43.0 44.0 0.0 54.0 56.5 0.0 87.0 192.240143 252.14471400000002 444.385681 645690.0 -3918315.0 0
112.0 352.0 599.0 651.0 2235.0 1770.0 1002.0 0.54779 -0.492936 35.790353 -0.665158 -0.03348 0.10698900000000001 -0.11177899999999999 0.229753 0.11477899999999999 0.936789 0.291539 -0.4445 1.541807 -0.492936 0.298792 0.37744 0.0010140000000000001 0.022755 0.032742 3.0 46.0 34.0 7.0 51.0 40.0 13.0 56.0 46.0 199.02626 251.05680800000002 450.080383 664695.0 -3917265.0 0
111.0 770.0 1170.0 1312.0 3203.0 3300.0 2295.0 0.415372 -0.477828 14.515320000000001 -0.402254 0.07495 0.110499 -0.247069 0.37140300000000004 -0.016049 0.9983559999999999 0.308556 -0.6655 0.965363 -0.477828 0.297417 0.162699 0.0038880000000000004 0.085906 0.070655 10.0 28.0 0.0 37.0 42.0 17.0 60.0 63.0 42.0 201.120605 251.580902 452.730591 672990.0 -3919110.0 1
215.0 1485.5 2473.5 2978.0 4228.5 5084.0 4163.5 0.18040699999999998 -0.34885900000000003 5.8554949999999995 -0.07651799999999999 0.17263299999999998 0.036213 -0.386586 0.605575 -0.096256 0.44996800000000003 0.15698399999999998 -0.728013 0.785358 -0.34885900000000003 0.160339 0.002833 0.0007509999999999999 0.052978 0.026135000000000002 38.5 3.0 15.0 55.0 7.0 36.5 72.0 16.5 55.5 198.185486 251.863312 450.047974 666180.0 -3918930.0 0
111.0 641.0 993.0 1096.0 2844.0 3271.0 2199.0 0.44609899999999997 -0.535305 19.838435999999998 -0.37447199999999997 0.111225 0.10251500000000001 -0.255404 0.3309 -0.068859 0.971399 0.301105 -0.660525 0.961648 -0.535305 0.295394 0.128961 0.003314 0.094342 0.080197 1.0 33.0 17.0 29.0 41.0 24.0 40.0 72.0 41.0 202.199158 252.70893900000002 454.90176399999996 670305.0 -3919035.0 1
112.0 409.0 654.0 730.0 2183.0 2013.5 1205.0 0.494433 -0.509338 38.587471 -0.530143 0.028072000000000003 0.093783 -0.138629 0.23611999999999997 0.040867 0.8486940000000001 0.26719 -0.453288 1.398851 -0.509338 0.272838 0.286615 0.001425 0.027938 0.038418 3.0 42.0 35.0 8.0 46.0 42.0 15.0 54.0 48.0 199.816132 250.03927599999997 449.86615 663810.0 -3918225.0 0
