,blue,green,red,nir,swir1,swir2,sdev,edev,bcdev,NDVI,MNDWI,BAI,BUI,BSI,TCG,TCW,TCB,NDMI,LAI,EVI,AWEI_sh,BAEI,NDSI,SAVI,NBR,pv_pc_10,pv_pc_50,pv_pc_90,bs_pc_10,bs_pc_50,bs_pc_90,npv_pc_10,npv_pc_50,npv_pc_90,qa,time,binary_class
604,372.0,617.0,430.0,4405.0,1611.0,614.5,0.0008766991086304,307.514404296875,0.0399576500058174,0.8217633406204616,-0.4427862518540221,6.756347205563523,-1.288180150859065,-0.402481095515239,0.2952262600000001,-0.048768885,0.347083085,0.4667991578257522,2.4073394120763183,0.6979932040011936,-0.7273624999999999,1.5428115030249043,-0.4427862518540221,0.6058344125456554,0.7563138265281057,65.0,79.0,91.0,0.0,1.5,16.0,6.0,14.0,21.0,2.0,2010.0,111
605,330.0,554.0,363.0,4463.5,1434.5,500.0,0.000114334441605,241.555908203125,0.0280074924230575,0.8496868198360735,-0.4401001404944583,6.527058854456247,-1.3638806941581263,-0.4561278365662892,0.307556095,-0.03339982,0.339215975,0.5153615658159687,2.4992758798861803,0.7234040574588669,-0.7268625,1.6923745089480575,-0.4401001404944583,0.625465801397892,0.7979322271340183,61.0,79.0,94.0,0.0,1.0,16.0,3.0,14.0,23.0,2.0,2010.0,111
606,565.0,901.5,664.0,4277.5,1829.5,749.0,0.0055143572390079,630.7213134765625,0.0773598551750183,0.7286787709712879,-0.3410763363353927,7.329182471729974,-1.1400217513773114,-0.3350276423551618,0.263225065,-0.06329881,0.367648015,0.4118900871660298,2.2438450538806665,0.652804050271052,-0.665025,1.3398044455661595,-0.3410763363353927,0.5454693389506733,0.7009197187624843,76.5,92.0,96.0,0.0,0.0,3.5,2.0,6.0,14.0,2.0,2010.0,111
607,463.0,736.0,534.0,3818.0,1642.0,665.0,0.002766832942143,541.344970703125,0.0675291568040847,0.7576305674881303,-0.3878814683768244,9.462488095007169,-1.1623026395675629,-0.3385107354956601,0.23738239,-0.0562030799999999,0.3276327599999999,0.4127163280662153,2.084624687581602,0.6087962099451637,-0.604175,1.483235540653814,-0.3878814683768244,0.5245144858325375,0.7045757441137273,72.0,88.0,93.0,0.0,0.0,3.0,4.0,9.0,23.0,2.0,2010.0,111
608,356.0,636.0,430.0,4274.0,1627.0,633.0,7.372223626589403e-05,99.37669372558594,0.0110174864530563,0.8172043010752688,-0.4396092362344582,7.238320246450327,-1.2656791849164315,-0.3847536318706006,0.2851277400000001,-0.05388534,0.33860014,0.4487926727726893,2.3309622541576926,0.6768828784294341,-0.7062,1.514022787028922,-0.4396092362344582,0.5943628709313072,0.7420914769292767,32.0,83.0,92.0,0.0,1.0,33.0,6.0,11.0,33.0,2.0,2010.0,111
609,355.0,610.0,425.0,3952.5,1570.5,595.5,0.0004483725642785,291.0605163574219,0.0301350019872188,0.8068699687710729,-0.4353520116172893,8.627047187690248,-1.242761526977928,-0.3704614363126832,0.26264849,-0.0532680799999999,0.32055414,0.4345868284358934,2.194523676961797,0.6391718289004416,-0.6520625,1.5680631956275484,-0.4353520116172893,0.5655288046279024,0.7401053168937048,65.0,85.0,92.0,0.0,0.0,7.0,6.0,12.0,31.0,2.0,2010.0,111
610,738.5,1221.5,978.0,4111.5,2301.5,1029.0,0.0113588031381368,1172.54150390625,0.1317847967147827,0.6140862840106065,-0.3070410689438048,8.108781636344341,-0.8908337060649526,-0.1957901115290887,0.218744155,-0.0972760299999999,0.4030546,0.283030250863149,1.8563094938848508,0.5456908496088587,-0.6111625,1.1279271207555683,-0.3070410689438048,0.4666312320821472,0.5917973948321066,62.0,91.0,95.0,0.0,0.0,11.0,2.5,6.0,15.5,2.0,2010.0,111
611,364.5,678.0,455.5,4322.0,1644.5,650.0,0.000128700339701,204.85357666015625,0.0211902875453233,0.8073584816861566,-0.414102067486775,7.072099362142071,-1.253801899255242,-0.3775069944482937,0.284672525,-0.05380035,0.34709274,0.4453761713198679,2.3114435822888586,0.6714879995270476,-0.7028125000000001,1.4820105360100178,-0.414102067486775,0.5900883836888373,0.7373670663144347,30.0,79.0,93.0,0.0,5.0,33.5,5.0,12.0,37.0,2.0,2010.0,111
612,343.0,611.0,423.0,4317.0,1446.0,532.0,7.970767910592258e-05,88.02948760986328,0.0119011979550123,0.8227066844334969,-0.4058568097360809,7.066748944030872,-1.3249577348056223,-0.4310430187584407,0.291050425,-0.03483546,0.3367528700000001,0.5022387480653283,2.353793128141931,0.6831932360812412,-0.6912625,1.6661852371453074,-0.4058568097360809,0.6007875379650218,0.78243801267454,21.0,74.0,93.0,0.0,2.0,34.0,4.0,12.0,43.0,2.0,2010.0,111
613,350.0,624.0,417.0,4504.0,1537.0,564.0,8.38264386402443e-05,109.093505859375,0.0116395391523838,0.8320335932813439,-0.4228061942749883,6.4189891157694845,-1.323049668801303,-0.4265360641139805,0.30619687,-0.04064766,0.3490930000000001,0.4908066920655955,2.454326461926798,0.710980227177114,-0.730675,1.5804066543438076,-0.4228061942749883,0.6181327081846906,0.7780439121756487,51.0,82.0,94.0,0.0,2.0,25.0,4.0,13.0,23.0,2.0,2010.0,111
614,366.0,606.0,426.5,4297.5,1488.0,550.5,0.0004763818578794,391.957763671875,0.0519242361187934,0.8223257311099579,-0.4262342425031732,7.145216179564131,-1.3113831474929043,-0.4219706435237972,0.2883190299999999,-0.0399735549999999,0.33703649,0.4880848652137295,2.365058750658396,0.686307006815477,-0.6941124999999999,1.630247422962419,-0.4262342425031732,0.6003185715016621,0.7781025225613951,45.0,79.0,95.0,0.0,0.0,4.5,3.0,16.5,44.5,2.0,2010.0,111
615,659.0,1007.0,830.5,3997.5,2209.5,1027.5,0.007235768251121,1025.0614013671875,0.1154209449887275,0.642437705834835,-0.3563765280755858,8.619502593058115,-0.9188498543793656,-0.206607369233086,0.215588485,-0.10200393,0.377087845,0.2859544197242635,1.8953221099215645,0.5564737727809741,-0.6350250000000001,1.177704191685225,-0.3563765280755858,0.4734196090606652,0.5994765451983087,75.0,88.0,93.0,0.0,1.0,7.0,4.0,9.0,14.0,2.0,2010.0,111
616,486.0,795.5,561.0,3648.5,1619.0,672.0,0.0046216016635298,674.0282592773438,0.0942945703864097,0.7398058136977878,-0.3479192769145319,10.49292930527812,-1.1311355371771896,-0.3151733632672938,0.22297079,-0.05903711,0.31353272,0.3925420319380993,1.955104374041156,0.5729973394254163,-0.5688375,1.485258928856121,-0.3479192769145319,0.5067162628724129,0.6998756247017104,82.5,91.0,96.0,0.0,0.0,1.5,2.0,7.0,11.0,2.0,2010.0,111
617,299.0,517.0,341.0,4089.0,1319.0,475.0,0.0001956278138095,309.34735107421875,0.0392967872321605,0.8437080161218092,-0.4342672413793104,7.935121809277602,-1.3531639208220645,-0.4483805668016195,0.28066562,-0.03126721,0.31243542,0.5095986038394416,2.313510922983104,0.6720594038095921,-0.6654,1.8220892274211096,-0.4342672413793104,0.5939297124600639,0.7919896640826873,58.0,77.0,93.0,0.0,3.0,18.0,5.0,14.0,24.0,2.0,2010.0,111
618,336.0,598.0,407.5,4387.5,1428.0,516.0,5.509265611181036e-05,189.58035278320312,0.019374344497919,0.8314876930635119,-0.406485487511625,6.805616108371213,-1.348570166173096,-0.4481823472329899,0.298460735,-0.032387055,0.338639675,0.5164714891391644,2.392131156186782,0.6937897059664961,-0.6996249999999999,1.68325199574558,-0.406485487511625,0.609855632876926,0.7930683695224552,68.0,79.0,94.0,0.0,0.0,12.0,3.0,9.0,23.0,2.0,2010.0,111
619,373.0,674.0,452.0,4288.0,1716.0,676.0,0.0010057992767542,352.9310607910156,0.0308557376265525,0.8078052874527906,-0.4335016835016835,7.186518321597269,-1.233027712534124,-0.3617083091226031,0.28359065,-0.06154683,0.34452749,0.4246755380318711,2.322542875201909,0.6745557974576865,-0.70895,1.4447225698790154,-0.4335016835016835,0.5901336073997945,0.7274180655475619,58.0,86.0,94.0,0.0,1.0,26.0,3.0,8.0,15.0,2.0,2010.0,111
620,551.5,903.5,680.0,4063.0,1921.5,785.5,0.0038030834402889,731.459228515625,0.0875591784715652,0.7222318998143782,-0.3743396155916458,8.256197291204792,-1.081344267397924,-0.2796197139063809,0.247172965,-0.072297485,0.361241795,0.3553652813249295,2.10506034330856,0.6144445393334881,-0.6428624999999999,1.307821449506786,-0.3743396155916458,0.5292517580557176,0.6738078918618833,81.0,90.0,95.0,0.0,0.0,1.0,3.0,8.0,13.0,2.0,2010.0,111
621,704.5,1193.0,899.0,4402.0,2215.0,892.5,0.0068870182149112,986.4512939453124,0.1044932454824447,0.6626628797688334,-0.3038155944451866,6.896355863917772,-0.9968011156791784,-0.2473492163772745,0.24981098,-0.07960395,0.40933617,0.3342301145311757,2.0746152519310224,0.6060296439831461,-0.6527624999999999,1.1454310102585894,-0.3038155944451866,0.5129949972923094,0.6620142679604994,75.0,93.5,96.0,0.0,0.0,3.0,1.0,4.0,8.0,2.0,2010.0,111
622,357.0,596.0,426.0,3229.0,1344.0,541.0,0.0126520562916994,1078.4815673828125,0.1572370827198028,0.7615571776155716,-0.3978159126365054,13.801241421665877,-1.158924206704478,-0.3255633255633255,0.20307917,-0.0483160799999999,0.26773684,0.398710685680797,1.8111454832134748,0.5332077068030611,-0.5118999999999999,1.7732919254658388,-0.3978159126365054,0.4823196605374823,0.7099761841757077,75.0,86.0,93.0,0.0,0.0,1.0,5.0,11.0,15.0,2.0,2010.0,111
623,291.0,478.0,407.0,2506.0,1296.0,578.0,0.00218484736979,457.72991943359375,0.0707607343792915,0.7107982929994019,-0.4614928369376768,25.551687189910368,-1.0343481211510854,-0.2397846153256175,0.148943265,-0.0612695599999999,0.218072225,0.314539997248371,1.3517004157647303,0.4062190203882616,-0.4353499999999999,1.911639702105804,-0.4614928369376768,0.3910014966364932,0.6234759727189008,64.0,72.0,77.5,0.0,1.0,3.0,18.0,23.0,27.5,2.0,2010.0,0
624,338.0,590.0,410.0,4116.0,1588.0,620.0,6.212922016857192e-05,142.206787109375,0.015482934191823,0.821638750565867,-0.4600188146754468,7.870146362685936,-1.265747950397561,-0.3827468078480224,0.2753890699999999,-0.05536276,0.32591921,0.4443847393874261,2.266733690066976,0.6591303731528402,-0.69195,1.5705663881151348,-0.4600188146754468,0.583736079008195,0.7396075121333615,57.0,79.0,91.0,0.0,1.0,14.0,5.0,13.0,27.0,2.0,2010.0,111
625,319.0,583.0,408.0,4195.5,1406.5,520.0,0.0001174387289211,465.5148315429688,0.0476616322994232,0.8222897388985422,-0.4194173881673882,7.516579719879788,-1.3204790077448738,-0.4265943856819332,0.283232535,-0.035813105,0.325594795,0.4961401388775138,2.275741625700004,0.6616201287175245,-0.6767375000000001,1.7158324172579975,-0.4194173881673882,0.5901682949814194,0.7769953899289787,24.5,76.0,92.0,0.0,8.5,41.0,5.0,11.0,35.0,2.0,2010.0,111
626,367.0,680.5,456.5,3952.0,1565.5,619.0,0.0004093660099897,572.1768798828125,0.0664324611425399,0.7913292802209393,-0.3923716074466855,8.691365473253363,-1.2296115630727589,-0.3664074875253424,0.25595508,-0.0512322099999999,0.32402175,0.4368775530433059,2.1453008036646977,0.625566833517053,-0.6382125,1.5308189119863371,-0.3923716074466855,0.5556485205858106,0.7308730326897491,34.5,86.0,93.0,0.0,2.0,29.5,3.0,8.0,39.5,2.0,2010.0,111
627,337.5,566.0,500.0,2464.5,1723.0,889.0,0.0055388724431395,509.2174682617188,0.0615133941173553,0.6629525854700506,-0.5048606149065638,26.809741336716883,-0.837841017903959,-0.1131174639635865,0.13901433,-0.106686,0.229959045,0.1732044358751789,1.2735101554803447,0.384607560939841,-0.4695625,1.5045027100263546,-0.5048606149065638,0.3756158964785707,0.4766943820950672,54.0,62.0,71.0,1.0,3.0,7.0,21.5,31.5,39.0,2.0,2010.0,0
628,337.5,606.5,410.5,4316.0,1499.0,564.5,0.0001360422756988,459.8525390625,0.0449760891497135,0.8282002063836108,-0.4273608883636739,7.077750141560958,-1.323530144324459,-0.4269969638404852,0.28972344,-0.040506445,0.34079512,0.4901400850957369,2.349034789115092,0.6818780511650336,-0.7126874999999999,1.6192449462483245,-0.4273608883636739,0.5999522866456302,0.77287020422114,58.0,82.0,93.0,0.0,2.0,28.5,4.0,11.0,19.0,2.0,2010.0,111
629,366.0,658.0,474.0,4068.0,1751.0,768.0,0.0001898090413305,159.38021850585938,0.0160148050636053,0.7914628723877278,-0.4607329842931937,8.158959373685644,-1.1932263657115918,-0.3340771437679311,0.2619432299999999,-0.07178566,0.33117846,0.3996428571428571,2.154552925610115,0.6281240811526022,-0.6995999999999999,1.448877805486284,-0.4607329842931937,0.560012836970475,0.6795326517838516,34.0,73.0,82.0,2.0,8.0,29.0,10.0,16.0,39.0,2.0,2010.0,111
630,503.0,848.0,586.0,4595.0,1930.0,779.0,0.0018336523789912,668.9894409179688,0.0756050422787666,0.7727623456790124,-0.3875530410183876,6.211369937516103,-1.1805774885700966,-0.339002125797174,0.2879072299999999,-0.06762607,0.38530931,0.4048523823443438,2.367258001306336,0.6869148704550402,-0.7265999999999999,1.283351312477526,-0.3875530410183876,0.5784894837476099,0.7101503061792541,81.0,94.0,97.0,0.0,0.0,5.0,1.0,4.0,8.0,2.0,2010.0,111
631,354.0,653.0,441.0,3556.0,1438.0,577.0,0.0003505485656205,589.2982177734375,0.0606215223670005,0.7763033175355449,-0.3732193732193732,11.063242917505493,-1.2119324901886994,-0.359094865100087,0.22705494,-0.04626977,0.29613404,0.4352038756560355,1.9461838995568683,0.5705317577548006,-0.561425,1.6516373991457047,-0.3732193732193732,0.5151144698821961,0.7242718446601941,51.0,87.0,94.0,0.0,1.0,31.0,3.0,8.0,21.0,2.0,2010.0,111
632,371.5,653.5,449.5,4214.5,1626.5,635.0,0.0002738321200013,182.97178649902344,0.0189440343528985,0.8063982657456652,-0.4306152378516834,7.505097965110021,-1.249224028538292,-0.3751746263768817,0.27845496,-0.052867485,0.337829965,0.4454952265026788,2.284463486940588,0.6640308145219979,-0.6952,1.5150856390731733,-0.4306152378516834,0.5824880589759485,0.7343843578710949,51.0,82.0,90.0,0.0,3.0,23.0,7.0,12.0,22.0,2.0,2010.0,111
633,343.0,593.0,434.0,3855.0,1488.0,591.0,0.0002092435024678,254.7750396728516,0.0268459394574165,0.7983155019348964,-0.4201889607160617,9.168671931623711,-1.2438796889215482,-0.3731044825862356,0.2530371099999999,-0.0495874399999999,0.3082913,0.4437511816978635,2.108864590876177,0.6154960173787112,-0.6283500000000001,1.6422725084256138,-0.4201889607160617,0.5520663846404166,0.7374661951320991,28.0,76.0,89.0,0.0,6.0,30.0,7.0,15.0,42.0,2.0,2010.0,111
634,361.0,665.5,434.0,4580.5,1683.5,653.5,0.0001174659337266,111.91319274902344,0.0111285606399178,0.827784034666006,-0.4364414860381534,6.187779938812084,-1.2918557369446435,-0.4018631240838924,0.30816589,-0.05275995,0.3588002999999999,0.4648402811308875,2.4769790497883037,0.7172413072936161,-0.7524875,1.460211680451247,-0.4364414860381534,0.6216912132757798,0.7511734166903288,37.0,87.0,93.0,0.0,1.0,24.0,5.0,9.0,30.0,2.0,2010.0,111
635,336.5,503.0,513.5,1140.0,530.0,313.0,0.0167625229805707,762.7198486328125,0.173017680644989,0.3937200248482674,-0.0174798713835862,187.0896042650212,-0.7606645602036118,-0.1765433510113475,0.0422943499999999,-0.01044149,0.13233899,0.3549048203535004,0.3752856509872907,0.1363420815332478,-0.0935999999999999,3.3969139778152666,-0.0174798713835862,0.1439323720562156,0.5684474275372204,15.5,31.5,67.5,4.5,31.0,42.5,14.0,40.5,49.0,2.0,2010.0,0
636,419.0,749.0,489.0,4585.0,1802.0,709.0,0.0002538211119826,556.6006469726562,0.0616554878652095,0.8074735987002437,-0.4054054054054055,6.189708371890059,-1.2468302998520564,-0.3744205072266157,0.30104393,-0.06065128,0.37160567,0.4378862793572311,2.4563046241353885,0.7115269829008812,-0.74635,1.3710495513070622,-0.4054054054054055,0.6100266193433894,0.7348734873487349,92.0,96.0,98.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2010.0,111
637,305.0,494.0,339.0,3913.0,1298.0,504.0,0.0002143289748346,396.5617370605469,0.0482585057616233,0.8367917929587317,-0.4479283314669653,8.796646858963713,-1.3375224358187576,-0.4374565670604587,0.26645318,-0.03492821,0.300011,0.4994290064712599,2.2209409457398124,0.6464734510060288,-0.6433,1.867301231802912,-0.4479283314669653,0.574022792629673,0.7739390061846876,42.0,79.0,91.0,0.0,2.0,28.0,5.0,12.0,32.0,2.0,2010.0,111
638,346.0,604.0,432.0,3938.0,1441.0,557.0,0.000318014412187,385.0249328613281,0.03965824842453,0.8014423076923076,-0.4081187254474029,8.78366217754188,-1.2735233921987876,-0.3962264150943396,0.25958964,-0.04252796,0.31210371,0.4668715846994535,2.142444998220007,0.6247775008899964,-0.6318250000000001,1.683852140077821,-0.4081187254474029,0.5586370839936609,0.7539766702014846,18.0,72.0,89.0,0.0,3.0,38.0,8.0,17.0,42.0,2.0,2010.0,111
639,616.5,999.0,746.0,4440.0,2074.5,921.0,0.0056481920182704,812.2138061523438,0.0980440825223922,0.7096977949856046,-0.3426186505682189,6.772272143329487,-1.075572770049619,-0.2872433738657828,0.2615691050000001,-0.08045115,0.398174345,0.3656373687076744,2.204429631554138,0.6419097931327082,-0.6779375000000001,1.2123095380884878,-0.3426186505682189,0.5400722958563036,0.6550983473512425,82.0,95.0,98.0,0.0,0.0,5.0,1.0,3.0,7.0,2.0,2010.0,111
640,328.0,597.5,406.0,4236.5,1398.0,497.5,0.000116832787171,340.31854248046875,0.0324881486594677,0.8263186583212921,-0.4032876625914949,7.350935351227239,-1.3291582826536237,-0.4332985186903002,0.2876453900000001,-0.03254151,0.329232855,0.502389835060033,2.318502991971997,0.6734391907053614,-0.6739999999999999,1.705422365120609,-0.4032876625914949,0.5960678694694033,0.7893193806112264,17.5,83.0,94.0,0.0,1.0,42.0,4.0,11.0,38.0,2.0,2010.0,111
641,372.0,693.0,438.0,4306.5,1648.5,619.5,0.0001663451112108,458.2325744628906,0.0450496673583984,0.8155416067712864,-0.4058900056119585,7.11826408175487,-1.2666610460499017,-0.3865605408685797,0.28519441,-0.051668165,0.3475144599999999,0.4510515417399794,2.348325850118084,0.6816821034046666,-0.6951125,1.474488810315785,-0.4058900056119585,0.5943950334229586,0.7477282872299055,78.5,95.0,97.0,0.0,0.0,4.0,1.0,3.0,8.0,2.0,2010.0,111
642,398.0,623.0,602.0,2303.0,1942.5,1044.0,0.010072611272335,710.0062255859375,0.0839644446969032,0.5808073758733261,-0.5165151400611405,32.720416965872815,-0.6528635132652967,-0.0196174053206721,0.11300456,-0.12660245,0.23772172,0.0745151337490598,1.056875699472028,0.3247307074273157,-0.4653,1.4048748194181355,-0.5165151400611405,0.3197311079293071,0.370391447502134,45.0,55.0,69.0,1.0,3.0,5.0,27.0,41.0,49.5,2.0,2010.0,0
643,363.0,611.0,531.0,2662.0,1968.0,1003.0,0.0125359622761607,594.3086547851562,0.0730817466974258,0.6679035250463822,-0.5282651072124757,22.234352296641827,-0.8147331506469356,-0.092056812204103,0.14839582,-0.1229893899999999,0.25393854,0.1467008327994875,1.3555927051671732,0.4072948328267477,-0.5297999999999999,1.372248427672956,-0.5282651072124757,0.3917174177831912,0.4534534534534535,59.0,66.0,76.0,0.0,2.0,7.0,19.0,30.0,38.0,2.0,2010.0,0
644,369.0,615.5,414.5,4473.0,1612.0,602.0,5.1268114475533366e-05,98.92008209228516,0.0107256155461072,0.8370001064630394,-0.4499883380430338,6.518069217866387,-1.3160600072851325,-0.418570787829751,0.30433833,-0.047585995,0.351300765,0.4758547862242571,2.4798876519431525,0.7180452327095501,-0.7439874999999998,1.5305862835412776,-0.4499883380430338,0.6191965025108024,0.7680824740684058,54.5,86.0,93.0,0.0,0.0,20.0,5.0,10.5,19.0,2.0,2010.0,111
645,388.5,650.0,488.0,3878.0,1487.5,620.5,0.0017092667985707,454.65533447265625,0.0642382353544235,0.7810421009217969,-0.3927914764079148,9.022254793841777,-1.231458082104555,-0.3760112562074038,0.2533185099999999,-0.04766781,0.320028485,0.4508612113646435,2.130583439546512,0.6214990159056141,-0.62365,1.619501133786848,-0.3927914764079148,0.5456847923117676,0.7228603331664486,42.5,74.0,90.0,0.0,10.5,30.0,6.0,12.5,29.0,2.0,2010.0,111
646,340.0,553.0,522.0,2120.0,1731.0,893.0,0.0116405636072158,564.9515380859375,0.0659351795911789,0.6071293136139554,-0.5103419164204306,39.65305165920264,-0.7147645791587879,-0.0522889997830332,0.10671905,-0.10923942,0.21442438,0.1105318039624608,1.0014447496468373,0.309409825773034,-0.42905,1.5402597402597402,-0.5103419164204306,0.3100536719465898,0.4102384291725105,45.0,56.0,72.0,0.0,2.0,4.0,24.0,42.0,52.0,2.0,2010.0,0
647,396.0,684.0,463.0,4315.0,1766.0,697.0,0.0006582977366633,310.5619812011719,0.0387777052819728,0.8084827284652383,-0.4405762304921968,7.106499782363444,-1.2246138646968523,-0.3561070831009481,0.28475131,-0.06445111,0.34790998,0.4175045327179825,2.359738099476626,0.6848364011820415,-0.7204499999999999,1.411042944785276,-0.4405762304921968,0.5923480189535235,0.7190661478599223,23.0,87.0,94.0,0.0,3.0,34.0,4.0,10.0,41.0,2.0,2010.0,111
648,344.0,606.0,406.0,4207.0,1534.0,582.0,0.0009261980885639,431.9938354492188,0.0500604100525379,0.8239758524019054,-0.44204832005981,7.474262273478002,-1.2877896986248665,-0.3993591017514624,0.28282752,-0.048066305,0.32935035,0.4607054149489515,2.31430150449772,0.672277917218828,-0.6934500000000001,1.591105656898737,-0.44204832005981,0.5920745388758848,0.7555527529581207,29.5,87.0,95.0,0.0,1.0,38.0,2.0,9.0,32.0,2.0,2010.0,111
649,510.0,832.5,655.0,4194.5,1943.0,938.5,0.0087535288184881,809.2191162109375,0.0924747735261917,0.713424644899465,-0.4034419261373819,7.649582400168676,-1.070747762821409,-0.2826471359220308,0.253884825,-0.08410494,0.355585875,0.3618099967984007,2.1803218718980624,0.6352465096456779,-0.6649375,1.3119171449067433,-0.4034419261373819,0.5359706669173989,0.6350827095083231,68.5,88.0,95.0,0.0,2.0,10.0,2.0,5.0,13.5,2.0,2010.0,111
650,452.0,768.0,612.5,4073.0,1924.5,944.5,0.000455898232758,340.52935791015625,0.0414357520639896,0.7456738978943603,-0.4319008933998717,8.202111661010722,-1.1020043783383104,-0.2816094433246294,0.2523635349999999,-0.087856405,0.3497416399999999,0.3549851417244525,2.064108551935997,0.6031256362454387,-0.6945874999999999,1.347591153170567,-0.4319008933998717,0.5375612474650706,0.6295795588163984,39.5,72.0,80.0,4.0,10.0,27.5,10.0,16.0,25.5,2.0,2010.0,111
651,413.0,600.0,571.0,2312.0,1863.0,955.0,0.0090318219736218,693.758056640625,0.0970450267195701,0.5971479500891266,-0.5071868583162218,32.774538378820566,-0.6999976563212056,-0.0591715976331361,0.11505342,-0.1152137399999999,0.2352261,0.1093158293360262,1.1133078829177636,0.340328325847917,-0.462,1.4449202024133905,-0.5071868583162218,0.3252463987869598,0.4132010682945441,54.0,63.0,76.0,0.0,1.0,10.0,19.0,28.0,40.0,2.0,2010.0,0
652,577.0,793.0,747.0,2837.0,2374.0,1222.0,0.0071643367409706,715.8690185546875,0.084014743566513,0.5865384615384616,-0.5045592705167172,19.748385816314336,-0.677589065307216,-0.0461280402571987,0.13907113,-0.1481598999999999,0.29858464,0.0945580856812042,1.3373650928136795,0.4022567973503813,-0.5654499999999998,1.185632549268913,-0.5045592705167172,0.3675276752767527,0.4033099070505554,59.0,67.0,79.0,0.0,2.0,10.0,17.0,26.0,35.0,2.0,2010.0,0
653,286.0,491.0,386.0,2128.0,1199.0,566.0,0.0067438026890158,803.389404296875,0.101711630821228,0.6928241712127571,-0.4147831398900427,37.101098266710885,-0.970155922955716,-0.2042905899561189,0.1225733999999999,-0.0598163,0.19460128,0.2761627906976744,1.1593318376504178,0.3530491535794411,-0.3592499999999999,2.00705052878966,-0.4147831398900427,0.3462153518123667,0.5777777777777777,54.0,66.0,80.0,0.0,1.0,4.0,15.0,30.0,39.0,2.0,2010.0,0
654,310.0,518.0,428.0,2170.0,1358.0,674.0,0.0067530204541981,670.43798828125,0.0821406170725822,0.6718027734976888,-0.4298009682625067,35.78512748630592,-0.9142739635904952,-0.1762891141472015,0.12234351,-0.07175528,0.20414181,0.2446172248803828,1.1512539805350817,0.3508164678095858,-0.3833,1.820839978734716,-0.4298009682625067,0.3446081714668453,0.5465559016960886,51.0,63.0,77.0,0.0,2.0,4.0,18.0,33.0,40.0,2.0,2010.0,0
655,293.0,521.0,421.0,2253.0,1363.0,666.0,0.0065825851634144,853.0502319335938,0.1115826219320297,0.672865275142315,-0.4449760765550239,32.85798777682855,-0.9086838378577478,-0.1720495632744262,0.1277438,-0.07399414,0.20817434,0.2434402332361516,1.1911307248538128,0.3618382324084612,-0.391825,1.816996871741397,-0.4449760765550239,0.355714849401552,0.5355535553555355,56.0,67.0,79.0,0.0,3.0,21.0,12.0,25.0,38.0,2.0,2010.0,0
656,283.0,481.0,389.5,1970.5,1119.0,552.5,0.0065177343785762,992.9085693359376,0.1377883851528167,0.6644289870516843,-0.4064210610465728,44.803682098071874,-0.9473613972670164,-0.199329770733322,0.110369985,-0.055762985,0.18257137,0.279173223351688,1.041651052361643,0.3205226789280384,-0.3269625,2.115911828304829,-0.4064210610465728,0.3180339433921053,0.5684474261040673,47.0,62.0,79.0,0.0,2.0,11.0,15.0,30.0,43.0,2.0,2010.0,0
657,391.0,611.0,585.0,2255.0,1644.0,850.0,0.0060563730075955,789.8305053710938,0.1006387397646904,0.6222808174027686,-0.4491017964071856,33.60691603446456,-0.8107616549533434,-0.1149542217700915,0.11959873,-0.0953775999999999,0.22510295,0.1824295922656578,1.109305937838256,0.3392222050409773,-0.4001749999999999,1.5891047297297296,-0.4491017964071856,0.3312409144971587,0.4863771243593202,45.0,60.0,77.0,0.0,3.0,14.0,16.0,31.0,44.0,2.0,2010.0,0
658,287.5,516.0,341.5,3778.0,1311.5,489.0,0.001393862767145,1157.043701171875,0.1629889011383056,0.8303869171829481,-0.4365411740393222,9.481745394234848,-1.3156157780528164,-0.418999229574284,0.256472865,-0.036700775,0.292972785,0.4835561852359593,2.149566970390155,0.6267459840768808,-0.6177750000000001,1.834200813627021,-0.4365411740393222,0.5630048090982871,0.76965244397732,44.0,79.0,94.0,0.0,4.0,20.0,4.0,11.0,30.0,2.0,2010.0,111
659,314.0,528.0,375.0,3965.0,1399.0,511.0,0.0005774525925517,409.0572204589844,0.0517260506749153,0.8327915990387526,-0.453500487951355,8.531656769921014,-1.3148955904880215,-0.42050397774033,0.27003233,-0.039875195,0.305110625,0.4821883610122911,2.2441460559173425,0.6528872459694148,-0.6524,1.7531374675680813,-0.453500487951355,0.5819833201106035,0.7720686059081243,73.0,86.0,94.0,0.0,0.0,8.0,3.0,10.0,18.0,2.0,2010.0,111
660,297.0,498.5,440.0,1840.0,988.0,490.5,0.004284219816327,469.4094848632813,0.0822002291679382,0.6127771964700471,-0.3241919599915053,53.99144053907105,-0.9167680842572108,-0.2019874194566128,0.09841579,-0.0426464,0.176903065,0.3055379969096783,0.909283707294936,0.2839369008554273,-0.2799374999999999,2.3061469994293478,-0.3241919599915053,0.2882561754527947,0.5822169047443215,48.0,58.5,69.0,3.0,6.0,16.0,25.0,30.0,39.0,2.0,2010.0,0
