# crop nbart_red nbart_nir NDVI SOS POS EOS Trough vSOS vPOS vEOS LOS AOS ROG ROS
1.000000 1175.177124 1843.879395 0.221494 27.000000 59.000000 203.000000 0.150950 0.452126 0.739355 0.216549 176.000000 0.588405 0.008976 -0.003631
1.000000 1127.954956 1785.668335 0.225737 27.000000 59.000000 203.000000 0.168238 0.356805 0.679201 0.222892 176.000000 0.510963 0.010075 -0.003169
1.000000 1144.531738 1831.881592 0.230932 11.000000 43.000000 203.000000 0.161879 0.306319 0.694728 0.230352 192.000000 0.532848 0.012138 -0.002902
1.000000 1128.884888 1813.056152 0.232558 27.000000 43.000000 203.000000 0.167047 0.463280 0.746813 0.237184 176.000000 0.579767 0.017721 -0.003185
1.000000 1179.296021 1867.875732 0.225973 27.000000 59.000000 219.000000 0.162136 0.502878 0.799764 0.226842 192.000000 0.637628 0.009278 -0.003581
1.000000 1186.418945 1865.427979 0.222491 27.000000 59.000000 219.000000 0.158377 0.363904 0.696940 0.218887 192.000000 0.538563 0.010407 -0.002988
1.000000 1121.588745 1775.813477 0.225797 27.000000 59.000000 219.000000 0.167989 0.448295 0.741301 0.225782 192.000000 0.573312 0.009156 -0.003222
1.000000 1137.701904 1826.850342 0.232463 27.000000 59.000000 219.000000 0.159987 0.540122 0.781011 0.234717 192.000000 0.621024 0.007528 -0.003414
1.000000 1192.779907 1887.610962 0.225566 27.000000 59.000000 219.000000 0.166776 0.516300 0.785731 0.223703 192.000000 0.618955 0.008420 -0.003513
1.000000 1190.933105 1907.136719 0.231177 27.000000 59.000000 219.000000 0.162252 0.511602 0.764445 0.226714 192.000000 0.602193 0.007901 -0.003361
1.000000 1162.727905 1856.291260 0.229731 27.000000 59.000000 219.000000 0.168124 0.434674 0.761400 0.231699 192.000000 0.593276 0.010210 -0.003311
1.000000 1134.330322 1784.684937 0.222799 27.000000 59.000000 219.000000 0.168493 0.433846 0.725971 0.224443 192.000000 0.557478 0.009129 -0.003135
1.000000 1138.597778 1807.375000 0.227014 27.000000 59.000000 219.000000 0.160536 0.496415 0.754785 0.221851 192.000000 0.594249 0.008074 -0.003331
1.000000 1129.050537 1789.539673 0.226304 27.000000 59.000000 219.000000 0.164478 0.463224 0.756296 0.227136 192.000000 0.591818 0.009158 -0.003307
1.000000 1087.697144 1743.020264 0.231504 27.000000 59.000000 219.000000 0.168324 0.479836 0.745464 0.236883 192.000000 0.577140 0.008301 -0.003179
1.000000 1100.706787 1774.562012 0.234363 27.000000 59.000000 219.000000 0.163940 0.453184 0.752640 0.233295 192.000000 0.588699 0.009358 -0.003246
1.000000 1164.501831 1871.869141 0.232965 27.000000 59.000000 219.000000 0.165401 0.458663 0.777618 0.226511 192.000000 0.612217 0.009967 -0.003444
1.000000 1170.567139 1839.099854 0.222128 27.000000 59.000000 203.000000 0.153769 0.441646 0.725558 0.221930 176.000000 0.571789 0.008872 -0.003497
1.000000 1152.972900 1819.758057 0.224301 27.000000 59.000000 219.000000 0.164388 0.401584 0.689907 0.226322 192.000000 0.525519 0.009010 -0.002897
1.000000 1131.761475 1784.595093 0.223852 27.000000 59.000000 219.000000 0.161644 0.381057 0.684637 0.231065 192.000000 0.522993 0.009487 -0.002835
1.000000 1167.688965 1853.531982 0.227009 27.000000 59.000000 219.000000 0.159564 0.506764 0.768442 0.226697 192.000000 0.608878 0.008177 -0.003386
1.000000 1186.166748 1875.948608 0.225263 27.000000 59.000000 219.000000 0.163566 0.460017 0.764440 0.225429 192.000000 0.600874 0.009513 -0.003369
1.000000 1093.564697 1750.652344 0.231026 27.000000 59.000000 219.000000 0.158256 0.390999 0.708229 0.229751 192.000000 0.549973 0.009913 -0.002990
1.000000 1075.944214 1716.837158 0.229482 27.000000 59.000000 219.000000 0.164126 0.409795 0.707984 0.229372 192.000000 0.543858 0.009318 -0.002991
1.000000 1069.388428 1687.872070 0.224311 27.000000 59.000000 219.000000 0.167795 0.450801 0.730362 0.223166 192.000000 0.562567 0.008736 -0.003170
1.000000 1044.662354 1661.400146 0.227910 27.000000 59.000000 203.000000 0.163609 0.500478 0.740334 0.226656 176.000000 0.576725 0.007496 -0.003567
1.000000 1011.841492 1656.818604 0.241686 27.000000 59.000000 219.000000 0.176773 0.452321 0.704777 0.249180 192.000000 0.528004 0.007889 -0.002847
1.000000 1003.617432 1617.751953 0.234280 27.000000 59.000000 219.000000 0.174263 0.413058 0.694368 0.239601 192.000000 0.520106 0.008791 -0.002842
1.000000 1027.626343 1632.267700 0.227318 27.000000 59.000000 203.000000 0.164168 0.458005 0.732684 0.227822 176.000000 0.568516 0.008584 -0.003506
1.000000 1158.881714 1813.324585 0.220188 27.000000 59.000000 219.000000 0.158281 0.333333 0.649726 0.215326 192.000000 0.491445 0.009887 -0.002715
1.000000 1175.580078 1821.307007 0.215466 11.000000 43.000000 203.000000 0.155206 0.286984 0.630345 0.224646 192.000000 0.475139 0.010730 -0.002536
1.000000 1148.736084 1786.954712 0.217400 11.000000 43.000000 203.000000 0.157322 0.298274 0.717703 0.228628 192.000000 0.560381 0.013107 -0.003057
1.000000 1158.244873 1809.253906 0.219380 27.000000 59.000000 219.000000 0.158816 0.471634 0.747310 0.218278 192.000000 0.588495 0.008615 -0.003306
1.000000 1196.898193 1890.617920 0.224685 27.000000 59.000000 219.000000 0.162127 0.448162 0.770508 0.221622 192.000000 0.608381 0.010073 -0.003431
1.000000 1155.648438 1875.910645 0.237588 27.000000 59.000000 203.000000 0.160242 0.394490 0.716981 0.232077 176.000000 0.556739 0.010078 -0.003367
1.000000 1064.062378 1720.909058 0.235854 27.000000 59.000000 203.000000 0.171133 0.410274 0.689705 0.245177 176.000000 0.518573 0.008732 -0.003087
1.000000 1053.472168 1680.883423 0.229455 27.000000 59.000000 203.000000 0.161029 0.439709 0.703875 0.227235 176.000000 0.542846 0.008255 -0.003310
1.000000 1052.348145 1651.543213 0.221605 27.000000 59.000000 219.000000 0.167223 0.412673 0.714364 0.225622 192.000000 0.547142 0.009428 -0.003055
1.000000 1046.101807 1674.088867 0.230861 27.000000 59.000000 219.000000 0.170984 0.414386 0.707264 0.236800 192.000000 0.536280 0.009152 -0.002940
1.000000 1050.402832 1694.435669 0.234634 27.000000 59.000000 219.000000 0.164135 0.430784 0.722804 0.233674 192.000000 0.558669 0.009126 -0.003057
1.000000 1065.066162 1678.677612 0.223640 27.000000 59.000000 203.000000 0.166790 0.438714 0.729759 0.227892 176.000000 0.562969 0.009095 -0.003485
1.000000 1041.350830 1630.926147 0.220627 27.000000 59.000000 203.000000 0.160000 0.422328 0.720213 0.222894 176.000000 0.560213 0.009309 -0.003454
1.000000 1082.174927 1754.419556 0.236990 27.000000 59.000000 219.000000 0.171240 0.319100 0.625373 0.235063 192.000000 0.454133 0.009571 -0.002439
1.000000 1194.264893 1888.979126 0.225319 27.000000 59.000000 203.000000 0.154071 0.315015 0.665391 0.221885 176.000000 0.511321 0.010949 -0.003080
1.000000 1182.589844 1861.096313 0.222923 27.000000 59.000000 219.000000 0.159790 0.415810 0.724761 0.214625 192.000000 0.564971 0.009655 -0.003188
1.000000 1168.190308 1847.841187 0.225346 27.000000 59.000000 203.000000 0.154902 0.423317 0.722856 0.219097 176.000000 0.567954 0.009361 -0.003498
1.000000 1172.274902 1860.905884 0.227033 27.000000 59.000000 219.000000 0.162417 0.456528 0.737510 0.217814 192.000000 0.575093 0.008781 -0.003248
1.000000 1185.684937 1901.412842 0.231845 27.000000 59.000000 203.000000 0.155189 0.435366 0.741684 0.215917 176.000000 0.586495 0.009572 -0.003651
1.000000 1151.154541 1808.306885 0.222051 27.000000 59.000000 219.000000 0.159919 0.383743 0.706915 0.216722 192.000000 0.546996 0.010099 -0.003064
1.000000 1075.085327 1700.560059 0.225344 27.000000 59.000000 219.000000 0.165289 0.426235 0.694779 0.218153 192.000000 0.529490 0.008392 -0.002979
1.000000 1061.050659 1675.811646 0.224623 27.000000 59.000000 219.000000 0.163821 0.400259 0.693590 0.221196 192.000000 0.529769 0.009167 -0.002952
1.000000 1026.040771 1651.304077 0.233539 27.000000 59.000000 219.000000 0.167720 0.403464 0.710783 0.234201 192.000000 0.543063 0.009604 -0.002979
1.000000 1063.206177 1684.899414 0.226226 27.000000 59.000000 219.000000 0.170559 0.456823 0.723787 0.225832 192.000000 0.553227 0.008343 -0.003112
1.000000 1133.711670 1788.614746 0.224103 27.000000 59.000000 203.000000 0.154803 0.433545 0.719373 0.218305 176.000000 0.564570 0.008932 -0.003480
1.000000 1073.952393 1704.165405 0.226849 27.000000 59.000000 219.000000 0.160689 0.407433 0.706513 0.218126 192.000000 0.545824 0.009346 -0.003052
1.000000 1094.249878 1777.313354 0.237872 27.000000 59.000000 219.000000 0.179710 0.432345 0.703763 0.243159 192.000000 0.524052 0.008482 -0.002879
1.000000 1129.798096 1798.728149 0.228419 27.000000 59.000000 219.000000 0.161487 0.406108 0.703146 0.226322 192.000000 0.541659 0.009282 -0.002980
1.000000 1172.419067 1881.186157 0.232108 27.000000 59.000000 219.000000 0.154719 0.432129 0.730193 0.224898 192.000000 0.575473 0.009314 -0.003158
1.000000 1239.265503 1959.120850 0.225068 27.000000 59.000000 219.000000 0.157697 0.433985 0.741266 0.214335 192.000000 0.583569 0.009603 -0.003293
1.000000 1243.049805 1930.081299 0.216515 27.000000 59.000000 219.000000 0.154903 0.371447 0.710099 0.202840 192.000000 0.555196 0.010583 -0.003170
1.000000 1109.630127 1756.024292 0.225566 27.000000 59.000000 219.000000 0.162050 0.463844 0.722386 0.224270 192.000000 0.560336 0.008079 -0.003113
1.000000 1109.055420 1768.258057 0.229104 27.000000 59.000000 203.000000 0.162376 0.425407 0.719535 0.226162 176.000000 0.557160 0.009192 -0.003426
1.000000 1143.737549 1786.547363 0.219368 27.000000 59.000000 219.000000 0.161575 0.375082 0.711795 0.215715 192.000000 0.550220 0.010522 -0.003100
1.000000 1105.771851 1725.750000 0.218956 27.000000 59.000000 219.000000 0.161885 0.384919 0.699943 0.218126 192.000000 0.538059 0.009844 -0.003011
1.000000 1170.119995 1859.607056 0.227574 27.000000 59.000000 203.000000 0.147624 0.475083 0.753729 0.225733 176.000000 0.606106 0.008708 -0.003667
1.000000 1124.106079 1837.069824 0.240770 27.000000 59.000000 203.000000 0.171237 0.308484 0.675277 0.247434 176.000000 0.504039 0.011462 -0.002971
1.000000 1157.343750 1847.886963 0.229780 27.000000 59.000000 203.000000 0.151089 0.410745 0.737899 0.223834 176.000000 0.586810 0.010224 -0.003570
1.000000 1170.654297 1864.509033 0.228605 27.000000 59.000000 219.000000 0.162529 0.500149 0.752473 0.223165 192.000000 0.589944 0.007885 -0.003308
1.000000 1194.788208 1887.076050 0.224633 27.000000 59.000000 203.000000 0.157761 0.430361 0.750825 0.224000 176.000000 0.593064 0.010014 -0.003659
1.000000 1127.479004 1779.429321 0.224276 27.000000 59.000000 219.000000 0.160943 0.383402 0.717107 0.221840 192.000000 0.556164 0.010428 -0.003095
1.000000 1094.948853 1731.507080 0.225214 27.000000 59.000000 203.000000 0.157605 0.422617 0.709924 0.223426 176.000000 0.552319 0.008978 -0.003378
1.000000 1119.133545 1747.345581 0.219158 27.000000 59.000000 219.000000 0.158974 0.438210 0.733017 0.218132 192.000000 0.574043 0.009213 -0.003218
1.000000 1098.553955 1754.600098 0.229937 27.000000 59.000000 203.000000 0.164820 0.431081 0.722969 0.234124 176.000000 0.558149 0.009122 -0.003395
1.000000 1147.751709 1838.528198 0.231317 27.000000 59.000000 219.000000 0.157546 0.424825 0.726827 0.234904 192.000000 0.569281 0.009438 -0.003075
1.000000 1182.937012 1853.021851 0.220716 11.000000 59.000000 219.000000 0.167489 0.277788 0.641422 0.234568 208.000000 0.473933 0.007576 -0.002543
1.000000 1229.392822 2011.659424 0.241362 27.000000 59.000000 219.000000 0.146485 0.449234 0.760339 0.228592 192.000000 0.613854 0.009722 -0.003323
1.000000 1192.309326 1894.243652 0.227417 27.000000 59.000000 219.000000 0.167746 0.414845 0.755215 0.223859 192.000000 0.587469 0.010637 -0.003321
1.000000 1192.309326 1894.243652 0.227417 27.000000 59.000000 219.000000 0.167746 0.414845 0.755215 0.223859 192.000000 0.587469 0.010637 -0.003321
1.000000 1167.342041 1859.165649 0.228588 27.000000 59.000000 219.000000 0.153338 0.435523 0.747817 0.220240 192.000000 0.594479 0.009759 -0.003297
1.000000 1128.934204 1762.446533 0.219104 27.000000 59.000000 219.000000 0.157070 0.406924 0.714750 0.214008 192.000000 0.557680 0.009620 -0.003130
1.000000 1117.517578 1736.286011 0.216822 27.000000 59.000000 219.000000 0.157113 0.386684 0.716935 0.208431 192.000000 0.559822 0.010320 -0.003178
1.000000 1271.405273 1952.482666 0.211260 27.000000 59.000000 219.000000 0.148923 0.428913 0.740516 0.205678 192.000000 0.591593 0.009738 -0.003343
1.000000 1162.699829 1835.316284 0.224354 27.000000 59.000000 219.000000 0.157895 0.409333 0.687825 0.222939 192.000000 0.529930 0.008703 -0.002906
1.000000 1263.423584 1974.719238 0.219662 27.000000 59.000000 219.000000 0.155295 0.351351 0.710417 0.206745 192.000000 0.555122 0.011221 -0.003148
1.000000 1173.555420 1830.812134 0.218767 27.000000 59.000000 219.000000 0.149853 0.376941 0.695983 0.215328 192.000000 0.546130 0.009970 -0.003004
1.000000 1124.212036 1742.758667 0.215749 27.000000 59.000000 219.000000 0.155047 0.402013 0.700692 0.214866 192.000000 0.545645 0.009334 -0.003036
1.000000 1119.376831 1730.719727 0.214499 27.000000 59.000000 219.000000 0.155556 0.371667 0.705673 0.212050 192.000000 0.550117 0.010438 -0.003085
1.000000 1117.608887 1728.927490 0.214759 27.000000 59.000000 219.000000 0.157444 0.366395 0.706447 0.209176 192.000000 0.549003 0.010627 -0.003108
1.000000 1090.030762 1689.986084 0.215810 27.000000 59.000000 203.000000 0.158865 0.378129 0.713573 0.218051 176.000000 0.554708 0.010483 -0.003441
1.000000 1103.827393 1700.371338 0.212732 27.000000 59.000000 219.000000 0.159286 0.376459 0.716584 0.206178 192.000000 0.557298 0.010629 -0.003190
1.000000 1121.677368 1740.722534 0.216268 27.000000 59.000000 219.000000 0.153661 0.308044 0.671498 0.212236 192.000000 0.517837 0.011358 -0.002870
1.000000 1255.295410 1935.951538 0.213288 27.000000 59.000000 203.000000 0.145963 0.317614 0.706363 0.211789 176.000000 0.560400 0.012148 -0.003435
1.000000 1122.473999 1769.066895 0.223615 27.000000 59.000000 219.000000 0.164661 0.391204 0.690482 0.232408 192.000000 0.525821 0.009352 -0.002863
1.000000 1105.195679 1722.804810 0.218391 27.000000 59.000000 219.000000 0.166080 0.444028 0.722577 0.218057 192.000000 0.556497 0.008705 -0.003153
1.000000 1133.520386 1771.798096 0.219693 27.000000 59.000000 219.000000 0.151494 0.361895 0.681469 0.217063 192.000000 0.529975 0.009987 -0.002903
1.000000 1081.502563 1693.060303 0.220416 27.000000 59.000000 219.000000 0.164988 0.397614 0.702659 0.219685 192.000000 0.537670 0.009533 -0.003019
1.000000 1125.743896 1747.377808 0.216362 27.000000 59.000000 219.000000 0.150976 0.346658 0.704171 0.210027 192.000000 0.553196 0.011172 -0.003088
1.000000 1166.064575 1778.957031 0.208111 27.000000 59.000000 219.000000 0.149517 0.344729 0.712533 0.199850 192.000000 0.563016 0.011494 -0.003204
1.000000 1163.227295 1773.361572 0.207770 27.000000 59.000000 219.000000 0.151314 0.366117 0.728895 0.208607 192.000000 0.577581 0.011337 -0.003252
1.000000 1149.861816 1747.506592 0.206272 27.000000 59.000000 219.000000 0.154511 0.316116 0.714365 0.204301 192.000000 0.559854 0.012445 -0.003188
1.000000 1138.257812 1726.928223 0.205456 11.000000 59.000000 219.000000 0.153103 0.276339 0.678812 0.212008 208.000000 0.525708 0.008385 -0.002918
1.000000 1165.590210 1807.211792 0.215831 27.000000 59.000000 219.000000 0.158463 0.413238 0.690054 0.217742 192.000000 0.531591 0.008651 -0.002952
1.000000 1096.133057 1705.070190 0.217384 27.000000 59.000000 203.000000 0.160771 0.386080 0.680339 0.219738 176.000000 0.519569 0.009196 -0.003199
1.000000 1108.562622 1725.155518 0.217591 27.000000 59.000000 219.000000 0.160252 0.413205 0.700356 0.215112 192.000000 0.540104 0.008973 -0.003033
1.000000 1174.542236 1817.150024 0.214797 27.000000 59.000000 203.000000 0.154271 0.305185 0.730954 0.212843 176.000000 0.576683 0.013305 -0.003598
1.000000 1157.616699 1789.548706 0.214420 27.000000 59.000000 219.000000 0.156458 0.281672 0.692909 0.208840 192.000000 0.536451 0.012851 -0.003025
1.000000 1178.215454 1770.538086 0.200872 11.000000 59.000000 219.000000 0.153615 0.275089 0.693099 0.210256 208.000000 0.539483 0.008709 -0.003018
1.000000 1243.330811 1901.011475 0.209163 27.000000 59.000000 219.000000 0.148662 0.476854 0.755233 0.205781 192.000000 0.606571 0.008699 -0.003434
1.000000 1211.453125 1880.494507 0.216382 27.000000 59.000000 219.000000 0.156849 0.421893 0.737721 0.215994 192.000000 0.580872 0.009870 -0.003261
1.000000 1107.739624 1733.954102 0.220367 27.000000 59.000000 219.000000 0.155880 0.413965 0.687708 0.218373 192.000000 0.531827 0.008554 -0.002933
1.000000 1133.016968 1764.715698 0.217998 27.000000 59.000000 219.000000 0.153988 0.342448 0.672326 0.214932 192.000000 0.518338 0.010309 -0.002859
1.000000 1225.417847 1914.370239 0.219426 27.000000 59.000000 203.000000 0.153374 0.469037 0.739087 0.218585 176.000000 0.585713 0.008439 -0.003615
1.000000 1119.016846 1730.598022 0.214619 27.000000 59.000000 219.000000 0.164803 0.479053 0.723495 0.216615 192.000000 0.558691 0.007639 -0.003168
1.000000 1093.302490 1703.860596 0.218278 27.000000 59.000000 203.000000 0.152566 0.423462 0.704819 0.220071 176.000000 0.552253 0.008792 -0.003366
1.000000 1081.534546 1693.292603 0.220467 27.000000 59.000000 219.000000 0.160289 0.404269 0.690570 0.215624 192.000000 0.530282 0.008947 -0.002968
1.000000 1102.962158 1726.243042 0.220302 27.000000 59.000000 203.000000 0.156973 0.346351 0.680133 0.221012 176.000000 0.523160 0.010431 -0.003188
1.000000 1159.749023 1809.464111 0.218817 27.000000 59.000000 219.000000 0.160419 0.517735 0.736172 0.220180 192.000000 0.575754 0.006826 -0.003225
1.000000 1062.101685 1678.898926 0.225026 27.000000 59.000000 203.000000 0.172009 0.519155 0.718234 0.235598 176.000000 0.546224 0.006221 -0.003352
1.000000 1091.964966 1696.548950 0.216812 27.000000 59.000000 219.000000 0.162824 0.468105 0.700277 0.218274 192.000000 0.537453 0.007255 -0.003013
1.000000 1128.796875 1745.699341 0.214612 27.000000 59.000000 219.000000 0.152566 0.372393 0.668757 0.210864 192.000000 0.516191 0.009261 -0.002862
1.000000 1148.976074 1797.295654 0.220047 27.000000 59.000000 219.000000 0.153975 0.343401 0.683921 0.209233 192.000000 0.529945 0.010641 -0.002967
1.000000 1120.215332 1773.667480 0.225805 27.000000 59.000000 219.000000 0.161335 0.511867 0.720131 0.224027 192.000000 0.558796 0.006508 -0.003101
1.000000 1125.447632 1795.101807 0.229290 27.000000 59.000000 203.000000 0.162100 0.463040 0.690773 0.227497 176.000000 0.528673 0.007117 -0.003217
1.000000 1170.241455 1853.330078 0.225921 27.000000 59.000000 219.000000 0.154440 0.400998 0.661714 0.218670 192.000000 0.507274 0.008147 -0.002769
1.000000 1172.425781 1833.221069 0.219851 27.000000 59.000000 219.000000 0.156054 0.380952 0.670261 0.204960 192.000000 0.514207 0.009041 -0.002908
1.000000 1198.933472 1841.680542 0.211387 27.000000 59.000000 219.000000 0.156519 0.317790 0.677952 0.202605 192.000000 0.521433 0.011255 -0.002971
1.000000 1149.529663 1823.447388 0.226681 27.000000 59.000000 219.000000 0.163796 0.497365 0.727920 0.227904 192.000000 0.564124 0.007205 -0.003125
1.000000 1089.133301 1726.031860 0.226238 27.000000 59.000000 219.000000 0.164021 0.466398 0.710716 0.227361 192.000000 0.546695 0.007635 -0.003021
1.000000 1044.022949 1663.229736 0.228721 27.000000 59.000000 219.000000 0.164520 0.461486 0.683266 0.233386 192.000000 0.518746 0.006931 -0.002812
1.000000 1093.254517 1746.298096 0.229981 27.000000 59.000000 219.000000 0.169718 0.469621 0.690101 0.224552 192.000000 0.520383 0.006890 -0.002910
1.000000 1175.292725 1843.724487 0.221407 27.000000 59.000000 219.000000 0.159987 0.404017 0.675354 0.211904 192.000000 0.515367 0.008479 -0.002897
1.000000 1169.137329 1843.772705 0.223915 27.000000 59.000000 219.000000 0.156729 0.374136 0.683157 0.217991 192.000000 0.526429 0.009657 -0.002907
1.000000 1154.151978 1794.041138 0.217045 27.000000 59.000000 219.000000 0.154570 0.523338 0.720147 0.215408 192.000000 0.565577 0.006150 -0.003155
1.000000 1080.655518 1706.149658 0.224448 27.000000 59.000000 203.000000 0.168079 0.465517 0.696463 0.234606 176.000000 0.528384 0.007217 -0.003207
1.000000 1098.310059 1711.050171 0.218107 27.000000 59.000000 219.000000 0.164326 0.393080 0.678108 0.216543 192.000000 0.513782 0.008907 -0.002885
1.000000 1040.863037 1695.803955 0.239321 27.000000 59.000000 219.000000 0.171450 0.406452 0.664945 0.241216 192.000000 0.493496 0.008078 -0.002648
1.000000 1089.760620 1753.313477 0.233393 27.000000 59.000000 203.000000 0.170381 0.362838 0.673575 0.237877 176.000000 0.503195 0.009711 -0.003026
1.000000 1132.673584 1781.008057 0.222514 27.000000 59.000000 203.000000 0.154212 0.384138 0.684063 0.216943 176.000000 0.529851 0.009373 -0.003244
1.000000 1142.886108 1778.690918 0.217624 27.000000 59.000000 219.000000 0.160123 0.397622 0.697553 0.212344 192.000000 0.537430 0.009373 -0.003033
1.000000 1099.533081 1746.801514 0.227404 27.000000 59.000000 219.000000 0.167019 0.464061 0.685594 0.237003 192.000000 0.518575 0.006923 -0.002804
1.000000 1135.561646 1805.030029 0.227665 27.000000 59.000000 219.000000 0.160976 0.418337 0.676739 0.223048 192.000000 0.515763 0.008075 -0.002836
1.000000 1179.970703 1838.397339 0.218140 27.000000 59.000000 219.000000 0.153795 0.329472 0.665801 0.210264 192.000000 0.512006 0.010510 -0.002847
1.000000 1065.380127 1731.415283 0.238142 27.000000 59.000000 219.000000 0.176471 0.340917 0.639335 0.236792 192.000000 0.462864 0.009326 -0.002516
1.000000 1046.527344 1727.540771 0.245493 27.000000 59.000000 219.000000 0.178113 0.428851 0.679372 0.248627 192.000000 0.501259 0.007829 -0.002692
1.000000 1109.349487 1758.013062 0.226223 27.000000 59.000000 219.000000 0.170073 0.417672 0.690985 0.223097 192.000000 0.520912 0.008541 -0.002924
1.000000 1175.791260 1882.969727 0.231198 27.000000 59.000000 219.000000 0.170213 0.322129 0.644781 0.221622 192.000000 0.474568 0.010083 -0.002645
1.000000 1117.956543 1817.886230 0.238408 27.000000 59.000000 219.000000 0.169220 0.414141 0.670429 0.233868 192.000000 0.501209 0.008009 -0.002729
1.000000 1149.689575 1819.390747 0.225558 27.000000 59.000000 219.000000 0.166446 0.322622 0.660571 0.227007 192.000000 0.494126 0.010561 -0.002710
1.000000 1160.155640 1830.449341 0.224133 27.000000 59.000000 203.000000 0.152498 0.303889 0.634305 0.222995 176.000000 0.481808 0.010325 -0.002856
1.000000 1105.746826 1740.768921 0.223087 27.000000 59.000000 219.000000 0.167344 0.312460 0.607244 0.225633 192.000000 0.439900 0.009212 -0.002385
1.000000 1096.661011 1744.223511 0.227944 27.000000 59.000000 203.000000 0.157786 0.418729 0.669715 0.218975 176.000000 0.511928 0.007843 -0.003130
1.000000 1170.460449 1817.494141 0.216547 27.000000 59.000000 219.000000 0.158961 0.419761 0.692564 0.214618 192.000000 0.533603 0.008525 -0.002987
1.000000 1193.536865 1887.954712 0.225351 27.000000 59.000000 203.000000 0.151148 0.380088 0.661785 0.213923 176.000000 0.510637 0.008803 -0.003110
1.000000 1158.561646 1829.616211 0.224570 27.000000 59.000000 219.000000 0.166220 0.369633 0.646321 0.222464 192.000000 0.480101 0.008646 -0.002649
1.000000 1166.351196 1828.977295 0.221220 11.000000 59.000000 219.000000 0.153088 0.271656 0.641906 0.214671 208.000000 0.488818 0.007714 -0.002670
1.000000 1153.868042 1799.510254 0.218611 27.000000 59.000000 219.000000 0.161932 0.282741 0.625510 0.220389 192.000000 0.463578 0.010712 -0.002532
1.000000 1069.382690 1729.805054 0.235934 27.000000 59.000000 219.000000 0.170977 0.375527 0.638185 0.240168 192.000000 0.467208 0.008208 -0.002488
1.000000 1061.985352 1716.304443 0.235511 27.000000 59.000000 219.000000 0.173548 0.437480 0.664829 0.242366 192.000000 0.491281 0.007105 -0.002640
1.000000 1095.666260 1736.491333 0.226267 27.000000 59.000000 219.000000 0.167702 0.469427 0.708185 0.222099 192.000000 0.540483 0.007461 -0.003038
1.000000 1179.973755 1847.378662 0.220458 27.000000 59.000000 219.000000 0.152196 0.393117 0.685048 0.217391 192.000000 0.532852 0.009123 -0.002923
1.000000 1159.462280 1825.008667 0.223003 27.000000 59.000000 219.000000 0.160534 0.306254 0.669235 0.219459 192.000000 0.508701 0.011343 -0.002811
1.000000 1180.121582 1919.848267 0.238624 11.000000 59.000000 219.000000 0.167438 0.281299 0.587097 0.236218 208.000000 0.419659 0.006371 -0.002193
1.000000 1247.008301 2016.184570 0.235713 27.000000 59.000000 219.000000 0.162835 0.283807 0.638626 0.221918 192.000000 0.475791 0.011088 -0.002604
1.000000 1197.076782 1879.351318 0.221775 27.000000 59.000000 219.000000 0.150223 0.311118 0.651507 0.212598 192.000000 0.501284 0.010637 -0.002743
1.000000 1148.524048 1828.928589 0.228519 27.000000 59.000000 219.000000 0.170814 0.333124 0.667319 0.226450 192.000000 0.496505 0.010444 -0.002755
1.000000 1148.372070 1841.919189 0.231933 27.000000 59.000000 219.000000 0.156199 0.364139 0.656918 0.227621 192.000000 0.500719 0.009149 -0.002683
1.000000 1129.044800 1812.767578 0.232415 27.000000 59.000000 219.000000 0.171979 0.373154 0.669980 0.226588 192.000000 0.498001 0.009276 -0.002771
1.000000 1099.071533 1761.886963 0.231676 27.000000 59.000000 219.000000 0.164498 0.345987 0.659550 0.236158 192.000000 0.495052 0.009799 -0.002646
1.000000 1075.633057 1743.372437 0.236871 27.000000 59.000000 219.000000 0.166491 0.341314 0.607133 0.235387 192.000000 0.440641 0.008307 -0.002323
1.000000 1091.936401 1763.485596 0.235184 27.000000 59.000000 219.000000 0.166372 0.394848 0.651791 0.235698 192.000000 0.485418 0.008029 -0.002601
1.000000 1143.766846 1799.111328 0.222688 27.000000 59.000000 219.000000 0.161996 0.398697 0.677115 0.216814 192.000000 0.515119 0.008701 -0.002877
1.000000 1199.174805 1846.410889 0.212516 27.000000 59.000000 219.000000 0.149088 0.345899 0.694429 0.209929 192.000000 0.545341 0.010892 -0.003028
1.000000 1234.326416 1911.761475 0.215326 27.000000 59.000000 203.000000 0.141964 0.361770 0.684935 0.198071 176.000000 0.542971 0.010099 -0.003381
1.000000 1103.526123 1760.399658 0.229361 27.000000 59.000000 219.000000 0.164003 0.358957 0.696105 0.224771 192.000000 0.532102 0.010536 -0.002946
1.000000 1116.291260 1766.629150 0.225583 27.000000 59.000000 203.000000 0.158659 0.310345 0.662281 0.222731 176.000000 0.503622 0.010998 -0.003052
1.000000 1097.560425 1750.761719 0.229328 11.000000 59.000000 219.000000 0.165798 0.286380 0.625270 0.224663 208.000000 0.459472 0.007060 -0.002504
1.000000 1185.476318 1904.025879 0.232578 27.000000 59.000000 219.000000 0.154983 0.305320 0.643929 0.220714 192.000000 0.488947 0.010582 -0.002645
1.000000 1211.934814 1919.484253 0.225952 27.000000 59.000000 219.000000 0.153007 0.318966 0.671634 0.211740 192.000000 0.518627 0.011021 -0.002874
